787;2389;I ETAPA DEL CONJUNTO RESIDENCIAL  MONT BRE ;CALLE 14 OESTE No 4 -46;COLOMBIA;Valle del cauca;CALI;L;L%&
788;2830;EDIFICIO RINCON SUIZO;CALLE 14 OESTE No 55 -170;COLOMBIA;Valle del cauca;CALI;L;L%&
789;2994;CONJUNTO RESIDENCIAL MURANO;CALLE 14 OESTE No 12 - 423;COLOMBIA;Valle del cauca;CALI;L;L%&
790;2534;EDIFICIO BALCONES DE SANTA TERESITA;CALLE 14 OESTE No 2 D - 04;COLOMBIA;Valle del cauca;CALI;L;L%&
791;1298;CONJUNTO RESIDENCIAL TERRAZAS DE SANTA TERESITA;CALLE 14 OESTE No 2B1 - 45;COLOMBIA;Valle del cauca;CALI;L;L%&
792;1293;CONJUNTO RESIDENCIAL SANTIAGO DE COMPOSTELA;CALLE 14 OESTE No 2B-18;COLOMBIA;Valle del cauca;CALI;L;L%&
793;1227;CONJUNTO RESIDENCIAL RESERVA DE SANTA TERESITA;CALLE 14 OESTE No 2B-21/69;COLOMBIA;Valle del cauca;CALI;L;L%&
794;636;CONJUNTO CERRADO COLINAS DE MONTERREY SECTOR 5;CALLE 14 OESTE No 5-250;COLOMBIA;Valle del cauca;CALI;L;L%&
795;2647;CONJUNTO RESIDENCIAL CAÑAVERAL;CALLE 14 OESTE No 55 -58;COLOMBIA;Valle del cauca;CALI;L;L%&
796;499;CONDOMINIO LA USANA;CALLE 14 OESTE No 55-175;COLOMBIA;Valle del cauca;CALI;L;L%&
797;553;EDIFICIO KARDY  ;CALLE 14 OESTE No55-55;COLOMBIA;Valle del cauca;CALI;L;L%&
798;1274;CIUDADELA PLAZUELAS DE LA CINCUENTA;CALLE 14A No 50-07;COLOMBIA;Valle del cauca;CALI;L;L%&
799;986;CONJUNTO RESIDENCIAL LUCERNA;CALLE 14A No 55-59;COLOMBIA;Valle del cauca;CALI;L;L%&
800;1603;CONJUNTO MULTIFAMILIAR LA HACIENDA MANZANA DIECISEIS 16 ;CALLE 14A No 66 -41;COLOMBIA;Valle del cauca;CALI;L;L%&
801;1881;CONJUNTO RESIDENCIAL MANZANA DIEZ 10 DE LA URBANIZACION LA HACIENDA;CALLE 14A No 68-60;COLOMBIA;Valle del cauca;CALI;L;L%&
802;1840;CONJUNTO RESIDENCIAL MANZANA NUEVE 9 DE LA URBANIZACION LA HACIENDA;CALLE 14A No 68A-60;COLOMBIA;Valle del cauca;CALI;L;L%&
803;1913;CONJUNTO RESIDENCIAL PRADOS DE LA HACIENDA MANZANA 14;CALLE 14A No 69 - 141;COLOMBIA;Valle del cauca;CALI;L;L%&
804;1889;EDIFICIO BRISAS DEL INGENIO;CALLE 14A No 83 -60;COLOMBIA;Valle del cauca;CALI;L;L%&
805;598;EDIFICIO MINERVA 20;CALLE 14A No 83B-34;COLOMBIA;Valle del cauca;CALI;L;L%&
806;1956;CONJUNTO RESIDENCIAL ALTAMIRA;CALLE 14B No53-120;COLOMBIA;Valle del cauca;CALI;L;L%&
807;588;URBANIZACION MALANGAY - II ETAPA;CALLE 14C No 49-37;COLOMBIA;Valle del cauca;CALI;L;L%&
808;1515;CONJUNTO A DE LA URBANIZACION GRATAMIRA;CALLE 14C No 56-51;COLOMBIA;Valle del cauca;CALI;L;L%&
809;1216;CONJUNTO RESIDENCIAL PARAISO - III ETAPA;CALLE 14C No 64A-70;COLOMBIA;Valle del cauca;CALI;L;L%&
810;92;CONJUNTO RESIDENCIAL EL PARAISO IV ETAPA;CALLE 14C No 64B-90;COLOMBIA;Valle del cauca;CALI;L;L%&
811;755;CONJUNTO RESIDENCIAL LA PORTADA DE LA HACIENDA;CALLE 14C No 65-120;COLOMBIA;Valle del cauca;CALI;L;L%&
812;1225;CONDOMINIO VILLA CAMPESTRE DEL RIO II - MANZANA 2;CALLE 14C No 74-60;COLOMBIA;Valle del cauca;CALI;L;L%&
813;1107;CONDOMINIO VILLA CAMPESTRE DEL RIO I - MANZANA I;CALLE 14C No 79-20;COLOMBIA;Valle del cauca;CALI;L;L%&
814;1214;Multifamiliar Granada;CALLE 14N No 9N-25;COLOMBIA;Valle del cauca;CALI;L;L%&
815;2979;EDIFICIO MULTIFAMILIAR  MONTEROSSO;CALLE 15 A No 107-165;COLOMBIA;Valle del cauca;CALI;L;L%&
816;2074;CONJUNTO RESIDENCIAL PARQUE DEL ALCAZAR;CALLE 15 A No 68 -51;COLOMBIA;Valle del cauca;CALI;L;L%&
817;2089;CONJUNTO RESIDENCIAL TORRES DE ALMERIA;CALLE 15 A No 68 A -35;COLOMBIA;Valle del cauca;CALI;L;L%&
818;2302;CONJUNTO RESIDENCIAL RSERVA DE LA  HACIENDA;CALLE 15 A No 69-85;COLOMBIA;Valle del cauca;CALI;L;L%&
819;2905;CONDOMINIO PIEDRA GRANDE;CALLE 15 B No 107 A - 200 Y CARRERA 109 Nos 15 B - 75  15 B - 77;COLOMBIA;Valle del cauca;CALI;L;L%&
820;2390;CONJUNTO RESIDENCIAL ARBOLEDA DE LA COLINA;CALLE 15 No 121 -66;COLOMBIA;Valle del cauca;CALI;L;L%&
821;2258;CONJUNTO RESIDENCIAL ACUARELAS DE LA UMBRIA;CALLE 15 No 121-25;COLOMBIA;Valle del cauca;CALI;L;L%&
822;2788;EDIFICIO SANCHEZ;CALLE 15 No 37A -121 Y CARRERA39 No 15-03/05;COLOMBIA;Valle del cauca;CALI;L;L%&
823;2626;CONJUNTO RESIDENCIAL TRIKALA;CALLE 15 No 48 -30;COLOMBIA;Valle del cauca;CALI;L;L%&
824;2653;CENTRO COMERCIAL MODA CENTRO Y VENTA;CALLE 15 No 5 -52 5 -54 Y 5 -55 Y CARRERA 6 N0 14 -45/47 CALLE 14;COLOMBIA;Valle del cauca;CALI;L;L%&
825;2040;CENTRO COMERCIAL EL GALEON;CALLE 15 No 5 -67 Y 5-77;COLOMBIA;Valle del cauca;CALI;L;L%&
826;2176;CONJUNTO HABITACIONAL SAYAB;CALLE 15 No 56-73 / 56-155;COLOMBIA;Valle del cauca;CALI;L;L%&
827;2274;CONJUNTO RESIDENCIAL PORTAL DE TOLEDO ;CALLE 15 No 69-31;COLOMBIA;Valle del cauca;CALI;L;L%&
828;2050;EDIFICIO BONAIRE ;CALLE 15 No 83 A -10;COLOMBIA;Valle del cauca;CALI;L;L%&
829;2769;EDIFICIO   PRADOS DEL INGENIO;CALLE 15 No 84 A-10;COLOMBIA;Valle del cauca;CALI;L;L%&
830;2644;EDIFICIO EL DORAL ;CALLE 15 No 85 B -08 Y CARRERA 85 B No 14 A -144;COLOMBIA;Valle del cauca;CALI;L;L%&
831;456;ALTAMIRA CONDOMINIO CAMPESTRE;CALLE 15 No 121BIS-150 Y No 121C-150;COLOMBIA;Valle del cauca;CALI;L;L%&
832;2538;CONJUNTO RESIDENCIAL PALO VERDE;CALLE 15 No 122 - 151;COLOMBIA;Valle del cauca;CALI;L;L%&
833;1010;CONJUNTO RESIDENCIAL ALAMEDA DE LA MARIA;CALLE 15 No 123-250 Y CARRERA 125 No 13-95/125/145/165/185;COLOMBIA;Valle del cauca;CALI;L;L%&
834;1525;EDIFICIO EL VALLANO;CALLE 15 No 1-43;COLOMBIA;Valle del cauca;CALI;L;L%&
835;726;Centro comercial Panama;CALLE 15 No 3-33;COLOMBIA;Valle del cauca;CALI;L;L%&
836;1430;EDIFICIO Centro comercial La Colmena;CALLE 15 No 3-36;COLOMBIA;Valle del cauca;CALI;L;L%&
837;3087;EDIFICIO GRAN CENTRO COMERCIAL ;CALLE 15 No 4 - 43 Y CARRERA 5a No15 - 09 / 11 / 19;COLOMBIA;Valle del cauca;CALI;L;L%&
838;414;EDIFICIO PASAJE COMERCIAL CALIMA;CALLE 15 No 4-06/12/16/20 Y CARRERA 4 No 14-78;COLOMBIA;Valle del cauca;CALI;L;L%&
839;213;MULTIFAMILIARES LAS GRANJAS ;CALLE 15 No 43 A - 50;COLOMBIA;Valle del cauca;CALI;L;L%&
840;1314;URBANIZACIÓN GRATAMIRA CONJUNTO H;CALLE 15 No 53-125;COLOMBIA;Valle del cauca;CALI;L;L%&
841;13;URBANIZACION GRATAMIRA CONJUNTO F ;CALLE 15 No 53-132;COLOMBIA;Valle del cauca;CALI;L;L%&
842;1368;Urbanización Gratamira Conjunto G;CALLE 15 No 53-56;COLOMBIA;Valle del cauca;CALI;L;L%&
843;120;UNIDAD RESIDENCIAL PEDRO ELIAS SERRANO ABADIA;CALLE 15 No 61A-16;COLOMBIA;Valle del cauca;CALI;L;L%&
844;7;UNIDAD RESIDENCIAL EL LIMONAR I - ETAPA B;CALLE 15 No 63-01;COLOMBIA;Valle del cauca;CALI;L;L%&
845;1537;CONJUNTO RESIDENCIAL CAMINO DEL LIMONAR;CALLE 15 No 66-25;COLOMBIA;Valle del cauca;CALI;L;L%&
846;1989;CONJUNTO RESIDENCIAL TORREON DE ALICANTE;CALLE 15 No 67-51;COLOMBIA;Valle del cauca;CALI;L;L%&
847;1957;CONJUNTO RESIDENCIAL ALCALA DE LAS CASAS;CALLE 15 No 69 - 81;COLOMBIA;Valle del cauca;CALI;L;L%&
848;1905;EDIFICIO PENTAGRAMA;CALLE 15 No 83C-10;COLOMBIA;Valle del cauca;CALI;L;L%&
849;197;EDIFICIO CALIBELLA;CALLE 15 No 8-75;COLOMBIA;Valle del cauca;CALI;L;L%&
850;2454;EDIFICIO  ALCAZAR ;CALLE 15 NORTE No 6 N-34;COLOMBIA;Valle del cauca;CALI;L;L%&
851;1653;EDIFICIO El Lago;CALLE 15 NORTE No 8N-20/22/24;COLOMBIA;Valle del cauca;CALI;L;L%&
852;1345;EDIFICIO MULTIFAMILIAR ISLA DE CRETA;CALLE 15A No 100-12;COLOMBIA;Valle del cauca;CALI;L;L%&
853;2000;EDIFICIO CENTRO CLINICO PARQUE 1003;CALLE 15A No 103-20;COLOMBIA;Valle del cauca;CALI;L;L%&
854;1914;CONJUNTO RESIDENCIAL BALCONES DEL LIMONAR;CALLE 15A No 66 - 51;COLOMBIA;Valle del cauca;CALI;L;L%&
855;1985;CONJUNTO RESIDENCIAL BALCONES DEL LIMONAR II;CALLE 15A No67-35;COLOMBIA;Valle del cauca;CALI;L;L%&
856;1697;EDIFICIO Alcazar;CALLE 15N No 6N- 34;COLOMBIA;Valle del cauca;CALI;L;L%&
857;2743;CONDOMINIO CAMPESTRE CAMINO DE LA MARIA ;CALLE 16 A CAN CARRERA 129 Y 130 ANTIGUO CORREGIMIENTO LA VIGA-PANCE;COLOMBIA;Valle del cauca;CALI;L;L%&
858;2799;EDIFICIO  PALO ALTO;CALLE 16 A No 121 A -214;COLOMBIA;Valle del cauca;CALI;L;L%&
859;1909;CONJUNTO RESIDENCIAL SAMANES DEL ALFEREZ;CALLE 16 A No 125 A -57;COLOMBIA;Valle del cauca;CALI;L;L%&
860;2965;TIKKAL ETAPA 1;CALLE 16 A No 121 - 114;COLOMBIA;Valle del cauca;CALI;L;L%&
861;3096;CONJUNTO RESIDENCIAL ANTARES PANCE;CALLE 16 A No 122 B - 150;COLOMBIA;Valle del cauca;CALI;L;L%&
862;2850;CONJUNTO RESIDENCIAL TIRRENO;CALLE 16 A No 126 - 100;COLOMBIA;Valle del cauca;CALI;L;L%&
863;1321;CONJUNTO RESIDENCIAL LA ESQUINA DE LAS GARZAS;CALLE 16 A No 127 - 35;COLOMBIA;Valle del cauca;CALI;L;L%&
864;2817;CONJUNTO RESIDENCIAL TREVISO;CALLE 16 A OESTE No 25 -351;COLOMBIA;Valle del cauca;CALI;L;L%&
865;1816;CONDOMINIO CASA DE CAMPO;CALLE 16 B No124-97;COLOMBIA;Valle del cauca;CALI;L;L%&
866;2090;CONJUNTO RESIDENCIAL ANDALUCIA;CALLE 16 No 53 -51;COLOMBIA;Valle del cauca;CALI;L;L%&
867;2321;EDIFICIO EL VERGEL ;CALLE 16 No 83-35;COLOMBIA;Valle del cauca;CALI;L;L%&
868;2117;CONJUNO RESIDENCIAL NAZARET;CALLE 16 No 85 B -10;COLOMBIA;Valle del cauca;CALI;L;L%&
869;892;PARCELACION COLINA REAL;CALLE 16 No 120-120;COLOMBIA;Valle del cauca;CALI;L;L%&
870;1027;UNIDAD RESIDENCIAL GRATAMIRA - CONJUNTO I;CALLE 16 No 53-100;COLOMBIA;Valle del cauca;CALI;L;L%&
871;749;CENTRO COMERCIAL EL DIAMANTE II ;CALLE 16 No 5-56 Y CARRERA 6 No 15-95;COLOMBIA;Valle del cauca;CALI;L;L%&
872;729;CONJUNTO RESIDENCIAL APARTAMENTOS EL LIMONAR;CALLE 16 No 56-40/90;COLOMBIA;Valle del cauca;CALI;L;L%&
873;740;EDIFICIO el Mayoral;CALLE 16 No 83c-21;COLOMBIA;Valle del cauca;CALI;L;L%&
874;3069;EDIFICIO BRISAS DEL INGENIO;CALLE 16 No 84 - 30;COLOMBIA;Valle del cauca;CALI;L;L%&
875;2444;EDIFICIO  COLINAS DE FATIMA ;CALLE 16 NORTE No 9-42 /44 ENTRE AVENIDADAS 9 Y 10 A;COLOMBIA;Valle del cauca;CALI;L;L%&
876;1810;ASOCIACION DE COPROPIETARIOS DEL EDIFICIO TORREMOLINOS;CALLE 16 NORTE No 4N-22;COLOMBIA;Valle del cauca;CALI;L;L%&
877;2055;EDIFICIO GRANADA PLAZA ;CALLE 16 NORTE No8 -51;COLOMBIA;Valle del cauca;CALI;L;L%&
878;1837;EDIFICIO JUAN CARLOS;CALLE 16 NORTE No8-48/52/56;COLOMBIA;Valle del cauca;CALI;L;L%&
879;91;CONJUNTO CAMPESTRE PORTOBELLO;CALLE 16A No 125-42;COLOMBIA;Valle del cauca;CALI;L;L%&
880;784;CONJUNTO RESIDENCIAL EL RINCON DEL LAGO;CALLE 16A No 127-200;COLOMBIA;Valle del cauca;CALI;L;L%&
881;1133;CONDOMINIO COLINAS DE PANCE;CALLE 16A No 132-60;COLOMBIA;Valle del cauca;CALI;L;L%&
882;1999;CONJUNTO RESIDENCIAL PLAZUELAS DE LA MARIA;CALLE 16A No125-01 PANCE;COLOMBIA;Valle del cauca;CALI;L;L%&
883;529;CONJUNTO RESIDENCIAL COLINAS DE MONTERREY - SECTOR 3;CALLE 16A OESTE No 5-251;COLOMBIA;Valle del cauca;CALI;L;L%&
884;1877;CONDOMINIO BOSQUES DE PANCE                                                     ;CALLE 16B No 124-80;COLOMBIA;Valle del cauca;CALI;L;L%&
885;522;CONDOMINIO VILLAS DEL COUNTRY PIJAO - ETAPA I Y II;CALLE 16B No 125-11/53/55;COLOMBIA;Valle del cauca;CALI;L;L%&
886;2387;CONJUNTO RESIDENCIAL  CATAYA  REAL;CALLE 17 A No 121-21 PANCE;COLOMBIA;Valle del cauca;CALI;L;L%&
887;2825;EDIFICIO CASTAÑO;CALLE 17 No 24 -69;COLOMBIA;Valle del cauca;CALI;L;L%&
888;221;CONJUNTO RESIDENCIAL EL SAMAN DE LOS FARALLONES;CALLE 17 No 126-50;COLOMBIA;Valle del cauca;CALI;L;L%&
889;1406;EDIFICIO Iguazu;CALLE 17 No 4N-22;COLOMBIA;Valle del cauca;CALI;L;L%&
890;2937;EDIFICIO  BAMBU;CALLE 17 No 85B-50;COLOMBIA;Valle del cauca;CALI;L;L%&
891;15;CONJUNTO RESIDENCIAL EL SURCO;CALLE 17 No 85C-44;COLOMBIA;Valle del cauca;CALI;L;L%&
892;1779;CONJUNTO RESIDENCIAL TORRES DE SAN JOAQUIN I ;CALLE 17 No 86-82;COLOMBIA;Valle del cauca;CALI;L;L%&
893;1260;CONJUNTO RESIDENCIAL TORRES DE SAN JOAQUIN II;CALLE 17 No 86-96;COLOMBIA;Valle del cauca;CALI;L;L%&
894;1290;EDIFICIO Gustel;CALLE 17 No 9A-06/08/10;COLOMBIA;Valle del cauca;CALI;L;L%&
895;2584;EDIFICIO 17 NORTE;CALLE 17 NORTE No 5-26;COLOMBIA;Valle del cauca;CALI;L;L%&
896;2746;EDIFICIO ROJAS ARANGO;CALLE 17 NORTE No 3-42 / 3-44 / 3-46;COLOMBIA;Valle del cauca;CALI;L;L%&
897;2747;EDIFICIO IGUAZU;CALLE 17 NORTE No 4 N - 22 Y 4 N 24;COLOMBIA;Valle del cauca;CALI;L;L%&
898;1410;EDIFICIO 17 NORTE;CALLE 17 NORTE No 5N-26/28/30;COLOMBIA;Valle del cauca;CALI;L;L%&
899;204;EDIFICIO ANCORA;CALLE 17 NORTE No 5N-44;COLOMBIA;Valle del cauca;CALI;L;L%&
900;1934;CONJUNTO RESIDENCIAL MIRADOR DEL AGUACATAL  II;CALLE 17 OESTE No 15 -200;COLOMBIA;Valle del cauca;CALI;L;L%&
901;67;EDIFICIO EL PARAISO;CALLE 17A NORTE No 6N-12;COLOMBIA;Valle del cauca;CALI;L;L%&
902;485;UNIDAD RESIDENCIAL CAÑAVERALES SECTOR SEIS 6 URBANIZACION PEDRO ELIAS SERRANO ABADIA;CALLE 18 A No 55-105;COLOMBIA;Valle del cauca;CALI;L;L%&
903;1019;condominio balcones de pance;CALLE 18 bis No 127 c 11;COLOMBIA;Valle del cauca;CALI;L;L%&
904;2320;EDIFICIO BALCONES DE RIO LILI;CALLE 18 No 101 -16;COLOMBIA;Valle del cauca;CALI;L;L%&
905;2675;CONDOMINIO  CAMPESTRE PALMETTO;CALLE 18 No 125 A -120;COLOMBIA;Valle del cauca;CALI;L;L%&
906;2565;CLUB RINCON DE FATIMA ;CALLE 18 No 180-10;COLOMBIA;Valle del cauca;CALI;L;L%&
907;2430;CONJUNTO MULTIFAMILIAR RINCON DE GUADALUPE  ;CALLE 18 No 53 A-88;COLOMBIA;Valle del cauca;CALI;L;L%&
908;2461;CONJUNTO RESIDENCIAL PORTALES DEL VIENTO ;CALLE 18 No 66-67;COLOMBIA;Valle del cauca;CALI;L;L%&
909;2277;EDIFICIO PRADOS DE ZARAGOZA;CALLE 18 No 67-48;COLOMBIA;Valle del cauca;CALI;L;L%&
910;2428;EDIFICIO PRADOS DE MALLORCA;CALLE 18 No 67-74;COLOMBIA;Valle del cauca;CALI;L;L%&
911;2096;CONJUNTO RESIDENCIAL CASTILLAGRANDE;CALLE 18 No 69 -100;COLOMBIA;Valle del cauca;CALI;L;L%&
912;2840;EDIFICIO  TALINN;CALLE 18 No 85 B -15;COLOMBIA;Valle del cauca;CALI;L;L%&
913;2255;EDIFICIO ARBOLEDA;CALLE 18 No 9 AN 53;COLOMBIA;Valle del cauca;CALI;L;L%&
914;602;CENTRO COMERCIAL CIUDAD JARDIN;CALLE 18 No 106-98/100/104/108/110/112;COLOMBIA;Valle del cauca;CALI;L;L%&
915;1415;CENTRO COMERCIAL HACIENDA CAMPESTRE;CALLE 18 No 111-25;COLOMBIA;Valle del cauca;CALI;L;L%&
916;2511;EDS PLAZA COMERCIAL CAÑASGORDAS;CALLE 18 No 114 B - 40;COLOMBIA;Valle del cauca;CALI;L;L%&
917;435;CENTRO COMERCIAL PLAZA PANCE;CALLE 18 No 122-350;COLOMBIA;Valle del cauca;CALI;L;L%&
918;2894;CONDOMINIO CAMPESTRE VALLE DEL EDEN;CALLE 18 No 125 - 200;COLOMBIA;Valle del cauca;CALI;L;L%&
919;1096;Condominio Acuarelas de LilY ETAPAS I  Y II;CALLE 18 No 130-149 Y CALLE 18 A No 130-121;COLOMBIA;Valle del cauca;CALI;L;L%&
920;741;EDIFICIO centro ejecutivo;CALLE 18 No 3N - 24;COLOMBIA;Valle del cauca;CALI;L;L%&
921;1446;CONJUNTO RESIDENCIAL VILLAS DE GUADALUPE;CALLE 18 No 56-40;COLOMBIA;Valle del cauca;CALI;L;L%&
922;1579;EDIFICIO EL DIAMANTE;CALLE 18 No 6-07;COLOMBIA;Valle del cauca;CALI;L;L%&
923;524;CONJUNTO RESIDENCIAL TORREMOLINOS;CALLE 18 No 61-24;COLOMBIA;Valle del cauca;CALI;L;L%&
924;31;CONJUNTO RESIDENCIAL CAÑAVERALES - SECTOR II ;CALLE 18 No 61-29;COLOMBIA;Valle del cauca;CALI;L;L%&
925;1319;CONJUNTO RESIDENCIAL bosques de la hacienda;CALLE 18 No 65-80;COLOMBIA;Valle del cauca;CALI;L;L%&
926;1570;CONJUNTO RESIDENCIAL EL PARQUE II;CALLE 18 No 66-50 BLOQUES ABC;COLOMBIA;Valle del cauca;CALI;L;L%&
927;1191;CONJUNTO RESIDENCIAL EL PARQUE;CALLE 18 No 66-51;COLOMBIA;Valle del cauca;CALI;L;L%&
928;2878;EDIFICIO PORTAL 84;CALLE 18 No 84 A - 11;COLOMBIA;Valle del cauca;CALI;L;L%&
929;3049;EDIFICIO GOGUE;CALLE 18 No 85 A - 11;COLOMBIA;Valle del cauca;CALI;L;L%&
930;759;CONJUNTO MULTIFAMILIAR LA ZAFRA;CALLE 18 No 85C-47;COLOMBIA;Valle del cauca;CALI;L;L%&
931;643;EDIFICIO MONET;CALLE 18 No 9AN-63;COLOMBIA;Valle del cauca;CALI;L;L%&
932;1174;EDIFICIO 18 NORTE;CALLE 18 NORTE No 3N -05;COLOMBIA;Valle del cauca;CALI;L;L%&
933;470;EDIFICIO CUMANDAY;CALLE 18 NORTE No 4-49;COLOMBIA;Valle del cauca;CALI;L;L%&
934;173;EDIFICIO SANTA CATALINA;CALLE 18 NORTE No 4N-19/23;COLOMBIA;Valle del cauca;CALI;L;L%&
935;292;EDIFICIO ORIANA;CALLE 18 NORTE No 9AN-79/81/83;COLOMBIA;Valle del cauca;CALI;L;L%&
936;287;PARQUE CAÑAS GORDAS;CALLE 18 o AVENIDA CAÑAS GORDAS No 118-241;COLOMBIA;Valle del cauca;CALI;L;L%&
937;2485;CONDOMINIO  B CLUB RINCON DE FATIMA ;CALLE 18 O AVENIDA CAÑASGORDAS No 180 -10 INTERIOR B CORREGIMIENTO DE PANCE;COLOMBIA;Valle del cauca;CALI;L;L%&
938;520;CONJUNTO EL RINCON DE LAS GARZAS;CALLE 18A 20 CARRERA 17;COLOMBIA;Valle del cauca;CALI;L;L%&
939;1961;CONDOMINIO ACUARELAS DEL LILLY ETAPAS I Y II;CALLE 18A No 130 -121;COLOMBIA;Valle del cauca;CALI;L;L%&
940;1549;CONJUNTO RESIDENCIAL OASIS DEL LIMONAR;CALLE 18A No 50-97;COLOMBIA;Valle del cauca;CALI;L;L%&
941;722;CONJUNTO RESIDENCIAL CAÑAVERALES SECTOR V;CALLE 18A No 55-96;COLOMBIA;Valle del cauca;CALI;L;L%&
942;430;CONJUNTO RESIDENCIAL  CAÑAVERALES SECTOR  CUATRO  No 4  URBANIZACION PEDRO ELIAS SERRANO ABADIA ;CALLE 18A No 56-20;COLOMBIA;Valle del cauca;CALI;L;L%&
943;1591;EDIFICIO LAS MARGARITAS;CALLE 18N No 4N-39;COLOMBIA;Valle del cauca;CALI;L;L%&
944;1111;EDIFICIO Celmira;CALLE 18N No 7N-24;COLOMBIA;Valle del cauca;CALI;L;L%&
945;642;EDIFICIO CATEB;CALLE 18N No 9AN-63;COLOMBIA;Valle del cauca;CALI;L;L%&
946;1224;EDIFICIO Ana Maria;CALLE 18N No 9AN-71/76;COLOMBIA;Valle del cauca;CALI;L;L%&
947;674;Conjunto la safra;CALLE 18No85c-47;COLOMBIA;Valle del cauca;CALI;L;L%&
948;2400;CONDOMINIO EL SAMAN;CALLE 19 A No 127 -50;COLOMBIA;Valle del cauca;CALI;L;L%&
949;2032;CONJUNTO MULTIFAMILIAR  TAINO;CALLE 19 No 109 -36;COLOMBIA;Valle del cauca;CALI;L;L%&
950;205;CONJUNTO RESIDENCIAL RINCON DE CIUDAD JARDIN;CALLE 19 No 100-59;COLOMBIA;Valle del cauca;CALI;L;L%&
951;494;EDIFICIO PALMAS DE CONDADO - I ETAPA;CALLE 19 NORTE No 4N-15;COLOMBIA;Valle del cauca;CALI;L;L%&
952;466;CENTRO MEDICO DE CALI;CALLE 19 NORTE No 5N-35;COLOMBIA;Valle del cauca;CALI;L;L%&
953;2188;CONJUTO RESIDENCIAL AGUASCALIENTES ;CALLE 19-A No 158-135;COLOMBIA;Valle del cauca;CALI;L;L%&
954;2059;EDIFICIO ZAIRE;CALLE 19N No 10 -15;COLOMBIA;Valle del cauca;CALI;L;L%&
955;1720;EDIFICIO Cartagena de indias;CALLE 19N No 5N- 16;COLOMBIA;Valle del cauca;CALI;L;L%&
956;225;CENTRO DE PROFESIONALES LAS PALMAS;CALLE 19N No 5N-23;COLOMBIA;Valle del cauca;CALI;L;L%&
957;1751;EDIFICIO TORRE DE CALI;CALLE 19No 2N-29;COLOMBIA;Valle del cauca;CALI;L;L%&
958;2031;UNIDAD RESIDENCIAL  DE LOS CERROS  B;CALLE 1A No 43 -80;COLOMBIA;Valle del cauca;CALI;L;L%&
959;1596;UNIDAD RESIDENCIAL LOS CERROS SECTOR B;CALLE 1A No 43-80;COLOMBIA;Valle del cauca;CALI;L;L%&
960;1479;UNIDAD RESIDENCIAL PORTALES DEL REFUGIO IV ETAPA;CALLE 1A No 67-56;COLOMBIA;Valle del cauca;CALI;L;L%&
961;735;UNIDAD RESIDENCIAL PARAISO DEL REFUGIO;CALLE 1A No 67-68;COLOMBIA;Valle del cauca;CALI;L;L%&
962;317;CONJUNTO RESIDENCIAL MULTIFAMILIAR BARLOVENTO - II ETAPA;CALLE 1A OESTE No 69-94;COLOMBIA;Valle del cauca;CALI;L;L%&
963;360;CONJUNTO RESIDENCIAL BARLOVENTO - I ETAPA;CALLE 1A OESTE No 69-95;COLOMBIA;Valle del cauca;CALI;L;L%&
964;2988;EDIFICIO 59;CALLE 1a D No 58 - 06 / 58 - 12 YG 58 - 16;COLOMBIA;Valle del cauca;CALI;L;L%&
965;2018;CONJUNTO RESIDENCIAL PORTAL DE LA QUEBRADA;CALLE 1B OESTE No 4 OESTE -209;COLOMBIA;Valle del cauca;CALI;L;L%&
966;1213;CONJUNTO RESIDENCIAL PORTAL DE LAS CASAS;CALLE 1BIS No 62-125;COLOMBIA;Valle del cauca;CALI;L;L%&
967;891;NAPOLES III ETAPA;CALLE 1C CARRERA 79;COLOMBIA;Valle del cauca;CALI;L;L%&
968;2064;CONJUNTO RESIDENCIAL SAMAN DE LOS CERROS;CALLE 1C No 66A -35;COLOMBIA;Valle del cauca;CALI;L;L%&
969;586;EDIFICIO REFUGIO ENCANTADO;CALLE 1C No 66B-59;COLOMBIA;Valle del cauca;CALI;L;L%&
970;103;UNIDAD LOS CEDROS;CALLE 1C No 66B-98;COLOMBIA;Valle del cauca;CALI;L;L%&
971;1072;CONJUNTO RESIDENCIAL CALATRAVA;CALLE 1C No 70-25;COLOMBIA;Valle del cauca;CALI;L;L%&
972;865;UNIDAD RESIDENCIAL LA COLINA ;CALLE 1C No 76A -25;COLOMBIA;Valle del cauca;CALI;L;L%&
973;1037;EDIFICIO GUILIANO;CALLE 1F No 56-199;COLOMBIA;Valle del cauca;CALI;L;L%&
974;2669;EDIFICIO PORTAL DE LA CASCADA    I ;CALLE 2 A No 64 - 26;COLOMBIA;Valle del cauca;CALI;L;L%&
975;1873;EDIFICIO RAYDA;CALLE 2 A No 2 -76;COLOMBIA;Valle del cauca;CALI;L;L%&
976;649;EDIFICIO EL REMANSO DEL REFUGIO;CALLE 2 A No 66-56;COLOMBIA;Valle del cauca;CALI;L;L%&
977;2240;EDIFICIO EL AZAFRAN;CALLE 2 A OESTE No 2-10 Y CARRERA 2 A No 2-05;COLOMBIA;Valle del cauca;CALI;L;L%&
978;2196;EDIFICIO ALTOS DE MIRAFLORES;CALLE 2 A OESTE No 24 A-205;COLOMBIA;Valle del cauca;CALI;L;L%&
979;2498;EDIFICIO  TERRAZAS DEL REFUGIO  I -V I S;CALLE 2 A OESTE No 66 C -87;COLOMBIA;Valle del cauca;CALI;L;L%&
